name,smiles,mol_wt,hbd,hba,rotatable_bonds,logP,tpsa
Ketoconazole,CC(=O)N1CCN(CC1)c1ccc(OC[C@@H]2CO[C@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1,530.148760736,0,7,7,4.2058000000000035,69.06
Urea,NC(=O)N,60.032362748,2,1,0,-0.9762,69.11
Taurine,NCCS(=O)(=O)O,125.014664084,2,3,2,-1.1670999999999996,80.39
5-Fluorouracil,Fc1c[nH]c(=O)[nH]c1=O,130.017855556,2,2,0,-0.7977000000000001,65.72
Thymol,CC(C)c1ccc(C)cc1O,150.104465068,1,1,1,2.824020000000002,20.23
Gabapentin,NCC1(CC(=O)O)CCCCC1,171.125928784,2,2,3,1.3702999999999994,63.32000000000001
Mecamylamine hydrochloride,Cl.CNC1(C)C2CCC(C2)C1(C)C,203.14407738399998,1,1,1,2.8424000000000014,12.03
Clioquinol,Oc1c(I)cc(Cl)c2cccnc12,304.9104394600001,1,2,0,3.1984000000000004,33.120000000000005
Levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.068807832,4,4,3,0.052200000000000135,103.78000000000002
Amrinone,Nc1cc(c[nH]c1=O)c1ccncc1,187.074561908,2,3,1,1.0191000000000001,71.77000000000001
Hexylresorcinol,CCCCCCc1ccc(O)cc1O,194.130679816,2,2,5,3.2206000000000023,40.46
Cystine,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,240.023848864,4,6,7,-0.8083999999999993,126.64
Ethambutol dihydrochloride,Cl.Cl.CC[C@@H](CO)NCCN[C@@H](CC)CO,276.137133432,4,4,9,0.5509999999999993,64.52
Trapidil,CCN(CC)c1cc(C)nc2ncnn12,205.13274547999998,0,5,3,1.2789199999999998,46.32000000000001
Terbutaline hemisulfate,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.OS(=O)(=O)O,548.2403664799999,10,10,6,2.3857999999999993,220.03999999999996
Viloxazine,CCOc1ccccc1OCC1CNCCO1,237.136493468,1,4,5,1.4525,39.72
Practolol,CC(C)NCC(O)COc1ccc(NC(=O)C)cc1,266.163042564,3,4,7,1.3826999999999994,70.59
Nortriptyline hydrochloride,Cl.CNCCC=C1c2ccccc2CCc2ccccc12,299.144077384,1,1,3,4.248200000000003,12.03
Pizotifen,CN1CCC(=C2c3ccsc3CCc3ccccc23)CC1,295.139470672,0,2,0,4.374200000000004,3.24
Amoxapine,Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1,313.098189812,1,4,0,3.4292000000000025,36.86
Hydroxychloroquine sulfate,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.OS(=O)(=O)O,433.14381967599985,4,6,9,3.1302000000000003,122.99
Tiagabine HCl,Cl.Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(=O)O)c1sccc1C,411.1093487519999,1,4,6,5.466640000000005,40.540000000000006
Moclobemide,Clc1ccc(cc1)C(=O)NCCN1CCOCC1,268.097855464,1,3,4,1.4019999999999997,41.57000000000001
Cyclizine hydrochloride,Cl.CN1CCN(CC1)C(c1ccccc1)c1ccccc1,302.154976416,0,2,3,3.4452000000000025,6.48
Aprepitant,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,534.150188072,2,5,6,4.952100000000004,83.24000000000001
Filgotinib,O=C(Nc1nc2cccc(c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,425.152160596,1,7,5,1.9751999999999998,96.67
Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,427.24710653600005,2,6,9,2.30804,74.27
Amprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,505.22465683999997,3,7,11,2.4028,131.19
Lincomycin,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,406.2137578079999,5,8,7,-0.8569999999999969,122.49000000000002
Fexofenadine hydrochloride,Cl.CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,537.26458644,3,4,10,5.932300000000007,81.0
Idebenone,COC1=C(OC)C(=O)C(=C(C)C1=O)CCCCCCCCCCO,338.20932406,1,5,12,3.462300000000003,72.83
Entacapone,CCN(CC)C(=O)/C(=C/c1cc(O)c(O)c(c1)[N+](=O)[O-])/C#N,305.10117058000003,2,6,5,1.7813800000000002,127.70000000000002
Anthralin,Oc1cccc2Cc3cccc(O)c3C(=O)c12,226.06299418,2,3,0,2.233000000000001,57.53
Benziodarone,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,517.887590244,1,3,3,5.141000000000003,50.44
Repaglinide,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,452.267507632,2,4,10,5.219900000000005,78.87
Ticarcillin dinatrium salt,[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],428.00886672799993,1,8,5,-8.113400000000007,129.67000000000002
Sodium novobiocin,[Na+].CO[C@@H]1[C@@H](OC(=O)N)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc([O-])c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,634.2138542199999,4,11,8,-0.0008799999999988817,202.84
Asenapine maleate,CN1C[C@H]2[C@H](C1)c1cc(Cl)ccc1Oc1ccccc21.OC(=O)/C=C\C(=O)O,401.1030004199999,2,4,2,3.9703000000000026,87.07000000000001
Acarbose,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,645.2480135359999,14,19,9,-8.564500000000011,321.17
Apremilast,CCOc1cc(ccc1OC)[C@@H](CS(=O)(=O)C)N1C(=O)c2cccc(NC(=O)C)c2C1=O,460.13042210799995,1,7,8,2.4342000000000006,119.07999999999998
Mycophenolate,COc1c(C)c2COC(=O)c2c(O)c1C/C=C(\C)/CCC(=O)OCCN1CCOCC1,433.210052332,1,8,9,2.524020000000001,94.53000000000002
Nicotinamide,NC(=O)c1cccnc1,122.048012812,1,2,1,0.18050000000000016,55.980000000000004
Aminolevulinic acid hydrochloride,Cl.NCC(=O)CCC(=O)O,167.03492086,2,3,4,-0.19920000000000032,80.39
Tiopronin,CC(S)C(=O)NCC(=O)O,163.030314148,3,3,3,-0.49450000000000044,66.4
Tranexamic acid,NC[C@H]1CC[C@@H](CC1)C(=O)O,157.11027872,2,2,2,0.8361000000000001,63.32000000000001
Favipiravir,NC(=O)c1nc(F)cnc1O,157.028754588,2,4,1,-0.5798000000000002,89.10000000000001
Lipoic Acid,OC(=O)CCCC[C@@H]1CCSS1,206.043521688,1,3,5,2.7851000000000017,37.3
Azelaic acid,OC(=O)CCCCCCCC(=O)O,188.104858992,2,2,8,1.8863,74.6
Diphenylguanidine,N=C(Nc1ccccc1)Nc1ccccc1,211.110947416,3,1,2,3.1453700000000007,47.910000000000004
Kinetin,C(Nc1ncnc2nc[nH]c12)c1ccco1,215.080709908,2,5,3,1.5579999999999998,79.63000000000001
Methoxsalen,COc1c2occc2cc2ccc(=O)oc12,216.042258736,0,4,1,2.5478000000000005,52.58
Morpholinylmercaptobenzothiazole,C1CN(CCO1)Sc1nc2ccccc2s1,252.039105004,0,5,2,2.635600000000001,25.36
isocarboxazid,Cc1cc(no1)C(=O)NNCc1ccccc1,231.100776656,2,4,4,1.41762,67.16
Bretylium tosylate,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(cc1)S(=O)(=O)[O-],413.0660267279999,0,3,4,3.9445200000000034,57.2
Sulfadiazine,Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,250.05244656,2,5,3,0.8596000000000001,97.97
Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,265.08849772,2,4,4,3.2433000000000005,67.00999999999999
Cloranolol,CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl,291.07928420800005,2,3,5,3.1212000000000018,41.489999999999995
Cridanimod,OC(=O)Cn1c2ccccc2c(=O)c2ccccc12,253.073893212,1,3,2,2.2393,59.3
Oxaprozin,OC(=O)CCc1nc(c(o1)c1ccccc1)c1ccccc1,293.10519334,1,3,5,4.025800000000003,63.33
Difenidol hydrochloride,Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,345.185942196,1,2,6,4.610400000000004,23.47
Enoxacine,CCn1cc(C(=O)O)c(=O)c2cc(F)c(nc12)N1CCNCC1,320.12846862400005,2,6,3,0.6633000000000002,87.46
Itopride,COc1ccc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1,358.189257312,1,5,9,2.5742000000000003,60.03000000000001
Pazopanib,CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(=O)(=O)N)n1,437.163393976,2,8,5,3.1390400000000005,119.03
Galantamine hydrobromide,Br.COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,367.07830566399997,1,4,1,2.4282000000000004,41.93000000000001
Hydrocortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,404.219888744,2,6,3,2.3524000000000003,100.90000000000002
Celecoxib,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,381.075882348,1,4,3,3.5139200000000015,77.98
Methylparaben,COC(=O)c1ccc(O)cc1,152.047344116,1,3,1,1.1788,46.53
Vinblastine sulfate,CC[C@]1(O)C[C@@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@@]32CCN2CC=C[C@](CC)([C@@H]32)[C@@H](OC(=O)C)[C@]1(O)C(=O)OC.OS(=O)(=O)O,908.3877589800002,5,14,7,3.3381000000000034,228.69999999999996
Gallamine,[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,891.17688678,0,3,21,-3.5355000000000123,27.69
Buclizine,CC(C)(C)c1ccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)cc1,432.233226736,0,2,5,6.544700000000008,6.48
Balsalazide,OC(=O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(c2)C(=O)O)cc1,357.0960852,4,6,7,2.7103,148.65
Brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(CC3)c3cccc4sccc34)cc2[nH]1,433.1823981040001,1,5,7,4.724000000000004,48.57
Dabigatran etexilate,CCCCCCOC(=O)/N=C(\N)/c1ccc(NCc2nc3cc(ccc3n2C)C(=O)N(CCC(=O)OCC)c2ccccn2)cc1,627.316917412,2,9,15,5.602600000000005,154.02999999999997
Pantethine,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,554.244406304,8,10,19,-1.628399999999993,197.31999999999996
Difelikefalin trifluoroacetate,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(=O)O.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F,1021.3843242120003,10,11,18,2.733000000000012,334.87
Lumefantrine,CCCCN(CCCC)CC(O)c1cc(Cl)cc2/C(=C\c3ccc(Cl)cc3)/c3cc(Cl)ccc3c12,527.154947684,1,2,10,9.151699999999998,23.47
Neratinib,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,556.1989664680001,2,8,11,5.932480000000005,112.39999999999999
Pyrvinium methyl sulfate,COS(=O)(=O)[O-].CN(C)c1ccc2[n+](C)c(/C=C/c3cc(C)n(c3C)c3ccccc3)ccc2c1,493.203527472,0,6,5,4.401240000000004,78.47999999999999
Methoxyfluran,COC(F)(F)C(Cl)Cl,163.960726548,0,1,2,2.0293,9.23
Amyl Nitrite,CCCCCON=O,117.078978592,0,3,5,1.8745999999999998,38.66
Adenine,Nc1ncnc2[nH]cnc12,135.05449516,2,4,0,-0.0648999999999999,80.48
Methyl nicotinate,COC(=O)c1cccnc1,137.047678464,0,3,1,0.8681999999999999,39.19
Carmustine,ClCCNC(=O)N(CCCl)N=O,213.007181888,1,3,5,1.157,61.77
Actarit,CC(=O)Nc1ccc(CC(=O)O)cc1,193.073893212,2,2,3,1.2721,66.4
Cyclophosphamide,ClCCN(CCCl)P1(=O)NCCCO1,260.02481971,1,2,5,1.884,41.57000000000001
Zoledronate monohydrate,O.OC(Cn1ccnc1)(P(=O)(O)O)P(=O)(O)O,290.006888604,5,5,4,-1.9401000000000006,184.60999999999999
Dichlorophenamide,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(=O)(=O)N,303.914604032,2,4,2,0.2882000000000006,120.32000000000001
4-(Isopropylamino)diphenylamine,CC(C)Nc1ccc(Nc2ccccc2)cc1,226.146998576,2,2,4,4.250500000000002,24.06
Phentolamine acetate,CC(=O)O.Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1,341.17394159599996,3,5,4,2.9313200000000013,85.16
Meclizine dihydrochloride,Cl.Cl.Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1,462.139631968,0,2,5,6.399220000000006,6.48
Butenafine,CN(Cc1ccc(cc1)C(C)(C)C)Cc1cccc2ccccc12,317.214349864,0,1,4,5.769300000000006,3.24
Amodiaquine dihydrochloride dihydrate,O.O.Cl.Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,463.119624796,2,4,6,4.373400000000005,111.39
Pimozide,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c(=O)[nH]c2ccccc12)c1ccc(F)cc1,461.227868988,1,3,7,5.8570000000000055,41.03
Benzethonium cloride,[Cl-].CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,447.290407264,0,2,11,3.0764000000000022,18.46
Cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,243.085520516,4,8,2,-2.563,130.82999999999998
Nilotinib,Cc1cn(cn1)c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)c3cccnc3)c2)cc(c1)C(F)(F)F,529.1837929840001,2,7,6,6.355840000000003,97.62
Mepivacaine,CN1CCCCC1C(=O)Nc1c(C)cccc1C,246.173213324,1,2,2,2.7262400000000007,32.34
Amiodarone hydrochloride,Cl.CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,681.0003675,0,4,11,7.358000000000006,42.68
Isoxicam,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1cc(C)on1,335.057591516,2,6,2,1.48242,112.74000000000001
Suprofen,CC(C(=O)O)c1ccc(cc1)C(=O)c1cccs1,260.050715244,1,3,4,3.167200000000001,54.37
Rose bengale (base),OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1c1c2cc(I)c(O)c(I)c2oc2c(I)c(=O)c(I)cc12,971.499175948,2,4,2,9.000599999999999,87.74000000000001
Etoposide,COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12,588.1842910839998,3,13,5,1.338599999999999,160.83
Benazepril hydrochloride,Cl.CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,460.17649970799994,2,5,9,2.9949000000000012,95.94
Argatroban hydrate,O.C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c1cccc2CC(C)CNc12,526.2573539360001,6,6,9,0.08787000000000617,209.21
Bazedoxifene,Cc1c(c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,470.25694294799996,2,5,7,6.331020000000006,57.86
Vardenafil,CCCc1nc(C)c2c(=O)nc([nH]n12)c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1,488.22057450399996,1,8,8,2.0704199999999995,112.89999999999998
Tenofovir alafenamide fumarate,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc12)Oc1ccccc1.OC(=O)/C=C/C(=O)O,592.2046632660001,4,12,13,2.6846999999999994,218.07999999999996
Cisplatin,N.N.Cl[Pt]Cl,298.955594652,2,2,0,1.7004999999999997,70.0
Piperazine,C1CNCCN1,86.08439831999999,2,2,0,-0.8208,24.06
M-Cresol,Cc1cccc(O)c1,108.057514876,1,1,0,1.7006199999999998,20.23
Amantadine hydrochloride,Cl.NC12CC3CC(CC(C3)C1)C2,187.112777256,1,1,0,2.3357,26.02
Etidronate,CC(O)(P(=O)(O)O)P(=O)(O)O,205.974525856,5,3,2,-0.9922000000000002,135.29000000000002
N-Acetyl-L-leucine,CC(C)C[C@H](NC(=O)C)C(=O)O,173.10519334,2,2,4,0.6218000000000001,66.4
7-Chloroquinolin-4-ol,Oc1ccnc2cc(Cl)ccc12,179.013791492,1,2,0,2.5938000000000008,33.120000000000005
Pivagabine,CC(C)(C)C(=O)NCCCC(=O)O,187.120843404,2,2,4,1.0134999999999998,66.4
Menadione,CC1=CC(=O)c2ccccc2C1=O,172.052429496,0,2,0,2.0119000000000002,34.14
Methazolamide,CC(=O)/N=c\1/sc(nn1C)S(=O)(=O)N,236.003782116,1,6,1,-1.4237999999999986,107.40999999999998
D-Panthenol,CC(C)(CO)[C@@H](O)C(=O)NCCCO,205.131408088,4,4,6,-1.1355999999999997,89.79
Etofylline,Cn1c(=O)n(C)c2ncn(CCO)c2c1=O,224.090940244,1,7,2,-1.5739999999999998,82.05000000000001
Clozapine,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,326.129824288,1,4,0,3.7227000000000023,30.869999999999997
Flubendazole,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1ccc(F)cc1,313.086269464,2,4,3,3.111300000000001,84.07999999999998
Ketanserin,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,395.16451978399994,1,5,5,2.423800000000001,75.17
Tiapride,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C,328.14567824799997,1,5,8,1.1703,75.71000000000001
Imatinib,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)c3cccnc3)c2)CC1,493.2590086120001,2,7,7,4.590320000000004,86.28
Azelastine hydrochloride,Cl.CN1CCCC(CC1)n1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,417.13746778,0,4,3,4.719300000000004,38.13
Caramiphen,CCN(CC)CCOC(=O)C1(CCCC1)c1ccccc1,289.20417910400005,0,3,7,3.3834000000000017,29.54
Digoxin,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,780.429606728,6,14,7,2.2181000000000015,203.05999999999997
Finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,372.277678392,2,2,1,3.8145000000000024,58.2
Maprotiline hydrochloride,Cl.CNCCCC12CCC(c3ccccc13)c1c2cccc1,313.159727448,1,1,4,4.633200000000004,12.03
Salicylic acid,OC(=O)c1ccccc1O,138.031694052,2,2,1,1.0903999999999998,57.53
Mebrophenhydramine,CN(C)CCOC(C)(c1ccccc1)c1ccc(Br)cc1,347.088476424,0,2,6,4.2908000000000035,12.47
Cytisine,O=c1cccc2[C@H]3CNC[C@H](C3)Cn12,190.110613068,1,3,0,0.5549999999999999,34.03
Medroxyprogesterone,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,344.23514488399996,1,3,1,4.084400000000003,54.37
Cefamandole nafate sodium,[Na+].Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](OC=O)c1ccccc1)C2=O)C(=O)[O-],512.0548685439999,1,12,9,-4.3755999999999915,159.44
Baricitinib,CCS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)c1ncnc2[nH]ccc12,371.11644378400007,1,7,5,1.0956799999999993,120.56
Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,495.39237379599996,1,5,23,6.881900000000007,81.69999999999999
Eltrombopag,Cc1[nH]n(c2ccc(C)c(C)c2)c(=O)c1N/N=C\1/C=CC=C(C1=O)c1cccc(c1)C(=O)O,442.16410518399994,3,6,5,3.779460000000002,116.55
Propiolactone,O=C1CCO1,72.021129368,0,2,0,-0.06669999999999998,26.3
4-Amino-n-butyric acid,NCCCC(=O)O,103.063328528,2,2,3,-0.19009999999999977,63.32000000000001
Betaine,C[N+](C)(C)CC(=O)[O-],117.078978592,0,2,2,-1.5574999999999983,40.129999999999995
Benzoic acid,OC(=O)c1ccccc1,122.036779432,1,1,1,1.3848,37.3
L-Aspartic acid,N[C@@H](CC(=O)O)C(=O)O,133.037507704,3,3,3,-1.127,100.62000000000002
Gimeracil,Oc1cc(=O)[nH]cc1Cl,144.993056048,2,2,0,0.7339,53.089999999999996
Pyridoxine,Cc1ncc(CO)c(CO)c1O,169.073893212,3,4,2,0.08021999999999985,73.58000000000001
Synephrine hydrochloride,Cl.CNCC(O)c1ccc(O)cc1,203.071306368,3,3,3,1.0668,52.489999999999995
Sulfaguanidine,NC(=NS(=O)(=O)c1ccc(N)cc1)N,214.05244656,3,3,2,-0.7690999999999999,124.55999999999999
Carbaryl,CNC(=O)Oc1cccc2ccccc12,201.078978592,1,2,1,2.5580000000000007,38.33
Proguanil hydrochloride,Cl.CC(C)/N=C(\N)/N=C(\N)/Nc1ccc(Cl)cc1,289.086100904,3,1,2,2.2115,88.78999999999999
Levodropropizine,OC[C@@H](O)CN1CCN(CC1)c1ccccc1,236.15247788,2,4,4,0.16179999999999994,46.940000000000005
Carprofen,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc21,273.05565630399997,2,1,2,4.162600000000002,53.089999999999996
Teriflunomide,C/C(=C(\C#N)/C(=O)Nc1ccc(cc1)C(F)(F)F)/O,270.061612188,2,3,2,2.999480000000001,73.12
Pomalidomide,Nc1cccc2C(=O)N(C3CCC(=O)NC3=O)C(=O)c12,273.07495583200006,2,5,1,-0.33,109.57
Hydroflumethiazide,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F,330.990832396,3,5,1,0.014100000000000501,118.35999999999999
Linezolid,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1,337.14378434,1,5,4,1.1235999999999993,71.11
Etofylline clofibrate,Cn1c(=O)n(C)c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c1=O,420.120047452,0,9,6,1.4878999999999998,97.35000000000002
Nisoldipine,COC(=O)C1=C(C)NC(=C(C1c1ccccc1[N+](=O)[O-])C(=O)OCC(C)C)C,388.16343648799995,1,7,6,3.2018000000000013,107.77
"2,2'-Dibenzothiazyl disulfide",S(Sc1nc2ccccc2s1)c1nc2ccccc2s1,331.95703225600005,0,6,3,5.705400000000002,25.78
Vecuronium bromide,[Br-].CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(=O)C)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,636.350170404,0,5,4,2.9699000000000026,55.84
Cinoxacin,CCn1nc(C(=O)O)c(=O)c2cc3OCOc3cc12,262.05897142000003,1,6,2,0.8432999999999997,90.65
Erythromycin ethylsuccinate,CCOC(=O)CCC(=O)O[C@@H]1[C@H](C[C@@H](C)O[C@H]1OC1[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]1(C)O)N(C)C,861.5085853200001,4,17,12,2.6798000000000064,226.28
Capecitabine,CCCCCOC(=O)Nc1nc(=O)n(cc1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,359.1492636439999,3,8,6,0.7602,122.91000000000001
Vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,474.1066663280001,1,6,6,5.004200000000005,59.51
Phenyl Salicylate,Oc1ccccc1C(=O)Oc1ccccc1,214.06299418,1,3,2,2.6114000000000006,46.53
Tropisetron,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c1c[nH]c2ccccc12,284.15247788,1,3,2,2.9499000000000013,45.33
Ropivacaine,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,274.204513452,1,2,4,3.5064400000000013,32.34
Prucalopride,COCCCN1CCC(CC1)NC(=O)c1cc(Cl)c(N)c2CCOc12,367.166269372,2,5,6,2.0878000000000005,76.82000000000001
Trospium chloride,[Cl-].OC(C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]12CCCC1)(c1ccccc1)c1ccccc1,427.1914215,1,3,4,0.7737000000000027,46.53
Simeprevir,COc1ccc2c(O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC/C=C/[C@@H]3C[C@]3(NC4=O)C(=O)NS(=O)(=O)C3CC3)cc(nc2c1C)c1nc(cs1)C(C)C,749.2916908439998,2,10,8,5.254120000000005,156.89
Saxagliptin,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2,315.19467704,2,4,2,1.1579799999999993,90.35000000000001
Diethylstilbestrol,CC/C(=C(/CC)\c1ccc(O)cc1)/c1ccc(O)cc1,268.14632988,2,2,4,4.828600000000005,40.46
Cyclosporine,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C/C=C/C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,1201.841367992,5,12,15,3.269000000000003,278.8
Daprodustat,OC(=O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,393.189985584,2,5,5,1.2595999999999992,124.09
